Call_ID,Timestamp,Agent_ID,Team,Supervisor_ID,IVR_Path,Duration,Resolved,Transferred,Customer_Utterance,Customer_ID,Sentiment,Escalation,Bot_Failure_Reason
C1711,2025-04-06 14:04:14.836284,A119,Team_3,S11,Start>Sales,77,True,False,I want to update my account details,CUST8433,positive,False,no_input
C1712,2025-04-14 04:03:07.702632,A113,Team_3,S14,Start>Account,612,False,False,How do I change my plan?,CUST6028,neutral,True,no_input
C1713,2025-04-22 03:48:13.501024,A127,Team_1,S12,Start>TechSupport>Agent,820,True,True,I need help with my bill,CUST3307,negative,True,
C1714,2025-04-30 20:01:43.924681,A103,Team_3,S14,Start>Billing,550,True,False,My service is down,CUST9107,positive,True,
C1715,2025-04-11 08:15:09.093703,A119,Team_1,S13,Start>TechSupport>Agent,501,False,True,Where is my refund?,CUST1366,neutral,True,
C1716,2025-04-04 12:26:07.926483,A127,Team_3,S14,Start>TechSupport>Agent,410,False,True,I can't log in,CUST3598,negative,True,
C1717,2025-04-17 11:55:22.915064,A122,Team_3,S10,Start>TechSupport,120,True,False,I need help with my bill,CUST6950,negative,False,ambiguous_query
C1718,2025-04-04 00:41:59.726880,A118,Team_4,S12,Start>Sales>Agent,865,False,True,Where is my refund?,CUST2063,positive,False,
C1719,2025-04-14 23:40:05.910794,A109,Team_4,S11,Start>TechSupport,317,False,False,My internet isn’t working,CUST3242,negative,False,ambiguous_query
C1720,2025-04-18 02:25:38.000142,A113,Team_1,S10,Start>Billing>Agent,628,True,True,My internet isn’t working,CUST9424,positive,True,
C1721,2025-04-19 11:59:12.686769,A125,Team_4,S14,Start>TechSupport,162,False,False,How do I change my plan?,CUST5524,neutral,True,ambiguous_query
C1722,2025-04-03 16:29:05.617327,A105,Team_4,S14,Start>Billing>Agent,617,True,True,My service is down,CUST2596,negative,False,
C1723,2025-04-24 06:53:12.918358,A103,Team_2,S14,Start>Billing>Agent,797,True,True,I want to talk to a human,CUST1996,neutral,True,
C1724,2025-04-04 14:58:34.554703,A113,Team_4,S10,Start>TechSupport,115,False,False,I want to update my account details,CUST6441,positive,True,complex_request
C1725,2025-04-16 11:05:19.225007,A111,Team_5,S12,Start>Sales,367,True,False,How do I change my plan?,CUST3866,positive,True,no_match
C1726,2025-04-16 09:13:17.000975,A100,Team_5,S13,Start>Billing,417,False,False,Can I cancel my service?,CUST7978,neutral,False,ambiguous_query
C1727,2025-04-10 04:25:09.530847,A100,Team_2,S10,Start>Agent,65,False,True,I want to update my account details,CUST4282,neutral,True,
C1728,2025-04-16 19:16:05.119023,A129,Team_3,S13,Start>Sales>Agent,507,True,True,My internet isn’t working,CUST6787,neutral,True,
C1729,2025-04-05 08:34:35.958550,A122,Team_4,S10,Start>Billing>Agent,118,False,True,How do I change my plan?,CUST7796,neutral,False,
C1730,2025-04-12 19:41:20.182708,A120,Team_5,S10,Start>TechSupport>Agent,874,True,True,I need help with my bill,CUST8322,neutral,False,
C1731,2025-04-23 23:02:20.744510,A129,Team_3,S10,Start>Billing>Agent,826,False,True,Where is my refund?,CUST4865,neutral,True,
C1732,2025-04-28 16:19:17.637824,A118,Team_1,S12,Start>TechSupport,743,True,False,I want to talk to a human,CUST3820,positive,True,
C1733,2025-04-25 16:54:45.135413,A109,Team_5,S13,Start>Sales>Agent,862,False,True,I want to update my account details,CUST2066,positive,False,
C1734,2025-04-07 02:52:41.997927,A126,Team_4,S13,Start>Agent,827,False,True,My internet isn’t working,CUST7731,negative,True,
C1735,2025-04-03 02:46:16.011497,A106,Team_4,S12,Start>Billing>Agent,556,False,True,Where is my refund?,CUST5360,positive,True,
C1736,2025-04-16 19:35:22.446898,A113,Team_2,S11,Start>Agent,745,False,True,Where is my refund?,CUST2866,negative,False,
C1737,2025-04-12 17:09:56.835712,A102,Team_3,S11,Start>Sales>Agent,736,True,True,I need help with my bill,CUST4511,neutral,False,
C1738,2025-04-22 12:22:07.303837,A103,Team_1,S13,Start>Billing>Agent,222,True,True,I can't log in,CUST2557,negative,True,
C1739,2025-04-22 18:48:56.036679,A111,Team_5,S14,Start>Agent,669,False,True,What is this extra charge?,CUST2834,positive,False,
C1740,2025-04-12 07:55:14.491643,A123,Team_5,S14,Start>Account>Agent,737,True,True,My internet isn’t working,CUST9955,negative,False,
C1741,2025-04-04 00:39:54.497074,A117,Team_2,S11,Start>TechSupport>Agent,522,False,True,My service is down,CUST9407,neutral,True,
C1742,2025-04-21 18:49:21.806272,A116,Team_3,S13,Start>Billing>Agent,612,True,True,I need help with my bill,CUST1420,positive,True,
C1743,2025-04-28 11:59:01.320590,A115,Team_3,S13,Start>TechSupport>Agent,244,True,True,How do I change my plan?,CUST2394,positive,False,
C1744,2025-04-27 11:33:55.708444,A124,Team_1,S11,Start>Agent,571,False,True,What is this extra charge?,CUST7938,neutral,True,
C1745,2025-04-18 03:53:14.668727,A123,Team_4,S14,Start>Sales,740,True,False,I can't log in,CUST1706,neutral,True,no_match
C1746,2025-04-11 00:51:38.077967,A108,Team_1,S14,Start>Sales>Agent,175,False,True,How do I change my plan?,CUST1721,neutral,True,
C1747,2025-04-25 08:06:13.393339,A115,Team_3,S14,Start>Agent,289,False,True,How do I change my plan?,CUST6800,positive,False,
C1748,2025-04-12 10:27:17.018494,A105,Team_3,S10,Start>Sales>Agent,778,False,True,Where is my refund?,CUST7165,positive,True,
C1749,2025-04-29 21:29:27.133286,A129,Team_5,S13,Start>Billing>Agent,332,False,True,My service is down,CUST6118,positive,False,
C1750,2025-04-16 10:43:54.776143,A104,Team_5,S12,Start>TechSupport>Agent,455,True,True,What is this extra charge?,CUST6825,neutral,True,
C1751,2025-04-22 22:23:16.149847,A108,Team_5,S14,Start>Billing,60,True,False,I can't log in,CUST9759,neutral,True,
C1752,2025-04-09 20:54:55.309046,A101,Team_4,S11,Start>Account>Agent,464,False,True,What is this extra charge?,CUST9637,neutral,True,
C1753,2025-04-07 10:21:18.602860,A100,Team_5,S10,Start>TechSupport>Agent,367,True,True,I want to update my account details,CUST2850,neutral,True,
C1754,2025-04-15 20:17:41.757525,A121,Team_5,S11,Start>TechSupport,791,False,False,My internet isn’t working,CUST4811,positive,False,no_match
C1755,2025-04-07 16:07:32.143994,A110,Team_2,S11,Start>Billing>Agent,320,False,True,My service is down,CUST9372,positive,False,
C1756,2025-04-21 02:21:16.930271,A129,Team_2,S12,Start>Account>Agent,828,False,True,Can I cancel my service?,CUST3369,positive,True,
C1757,2025-04-24 06:03:21.824205,A110,Team_1,S11,Start>Account>Agent,340,True,True,Where is my refund?,CUST7822,neutral,True,
C1758,2025-04-05 06:35:53.889815,A124,Team_4,S10,Start>Agent,189,False,True,Where is my refund?,CUST9818,neutral,True,
C1759,2025-04-30 05:35:42.218076,A127,Team_4,S13,Start>Agent,208,True,True,I can't log in,CUST2304,neutral,False,
C1760,2025-04-02 15:18:03.316141,A125,Team_2,S12,Start>Billing,463,False,False,I can't log in,CUST9944,neutral,True,
C1761,2025-04-19 04:21:20.170313,A112,Team_5,S14,Start>Sales,379,False,False,Where is my refund?,CUST6117,neutral,True,complex_request
C1762,2025-04-28 00:08:31.298250,A110,Team_5,S12,Start>Account,882,True,False,My internet isn’t working,CUST3033,neutral,True,no_match
C1763,2025-04-29 03:27:27.738606,A127,Team_4,S12,Start>TechSupport,773,False,False,I need help with my bill,CUST6755,positive,False,no_match
C1764,2025-04-06 04:56:43.474982,A113,Team_1,S11,Start>Agent,830,False,True,I want to update my account details,CUST7901,positive,False,
C1765,2025-04-17 15:47:49.678010,A103,Team_5,S14,Start>Account>Agent,395,False,True,Where is my refund?,CUST1914,positive,True,
C1766,2025-04-09 14:33:30.876174,A100,Team_5,S14,Start>Account>Agent,886,True,True,I can't log in,CUST9689,negative,False,
C1767,2025-04-09 07:35:04.991842,A101,Team_3,S13,Start>Sales>Agent,758,False,True,My service is down,CUST8125,neutral,False,
C1768,2025-04-15 16:57:40.841581,A110,Team_4,S12,Start>Billing,74,False,False,I want to talk to a human,CUST7940,negative,False,ambiguous_query
C1769,2025-04-19 11:56:49.409345,A110,Team_5,S10,Start>Sales,861,False,False,I want to talk to a human,CUST4616,positive,True,ambiguous_query
C1770,2025-04-07 07:16:56.711783,A104,Team_2,S12,Start>Account>Agent,878,False,True,How do I change my plan?,CUST3143,negative,True,
C1771,2025-04-10 00:53:12.430741,A110,Team_3,S10,Start>TechSupport>Agent,466,False,True,Where is my refund?,CUST6685,positive,True,
C1772,2025-04-16 03:08:23.673841,A122,Team_4,S11,Start>Billing,181,True,False,What is this extra charge?,CUST5818,positive,False,ambiguous_query
C1773,2025-04-13 22:33:33.651617,A128,Team_4,S13,Start>Account>Agent,470,True,True,I want to talk to a human,CUST2103,positive,True,
C1774,2025-04-06 07:02:04.630609,A105,Team_3,S10,Start>TechSupport>Agent,441,False,True,My service is down,CUST9471,neutral,True,
C1775,2025-04-07 00:40:40.233412,A124,Team_5,S10,Start>TechSupport>Agent,545,False,True,Can I cancel my service?,CUST9102,negative,True,
C1776,2025-04-19 20:57:53.450003,A127,Team_1,S11,Start>Account,514,True,False,I can't log in,CUST8309,positive,False,complex_request
C1777,2025-04-26 17:29:54.177468,A127,Team_2,S13,Start>TechSupport>Agent,210,True,True,What is this extra charge?,CUST1876,positive,False,
C1778,2025-04-24 05:37:52.181482,A123,Team_4,S12,Start>TechSupport,500,False,False,Where is my refund?,CUST7322,negative,True,ambiguous_query
C1779,2025-04-29 13:46:36.334944,A117,Team_3,S11,Start>Account,331,True,False,I can't log in,CUST3095,positive,True,
C1780,2025-04-02 17:15:52.940179,A110,Team_3,S12,Start>Account>Agent,108,True,True,How do I change my plan?,CUST5169,positive,False,
C1781,2025-04-26 00:35:46.020858,A120,Team_4,S12,Start>Billing,261,True,False,My internet isn’t working,CUST3292,negative,True,ambiguous_query
C1782,2025-04-23 02:39:48.228329,A109,Team_5,S14,Start>Sales,758,True,False,Can I cancel my service?,CUST8182,negative,False,no_input
C1783,2025-04-06 05:09:52.891140,A107,Team_3,S11,Start>Sales,233,True,False,I want to update my account details,CUST9829,positive,True,no_match
C1784,2025-04-02 19:06:17.247408,A128,Team_4,S12,Start>Billing>Agent,730,True,True,My internet isn’t working,CUST7341,negative,True,
C1785,2025-04-08 19:57:44.010494,A110,Team_2,S10,Start>Sales>Agent,683,True,True,I want to talk to a human,CUST9934,neutral,True,
C1786,2025-04-22 18:55:40.300355,A119,Team_2,S12,Start>TechSupport,372,True,False,I need help with my bill,CUST2701,neutral,False,ambiguous_query
C1787,2025-04-07 17:26:02.831238,A115,Team_5,S12,Start>Agent,128,False,True,I want to talk to a human,CUST3822,positive,False,
C1788,2025-04-23 09:15:44.363961,A108,Team_3,S13,Start>Billing>Agent,604,True,True,My service is down,CUST6924,neutral,False,
C1789,2025-04-25 21:16:14.434066,A114,Team_5,S10,Start>Billing>Agent,717,False,True,I want to update my account details,CUST3020,positive,False,
C1790,2025-04-27 23:14:07.511712,A127,Team_5,S13,Start>Sales>Agent,660,True,True,Where is my refund?,CUST1998,positive,False,
C1791,2025-04-05 15:52:33.530605,A118,Team_2,S13,Start>TechSupport>Agent,340,False,True,What is this extra charge?,CUST5158,positive,True,
C1792,2025-04-15 05:26:44.678256,A127,Team_5,S14,Start>Sales>Agent,787,False,True,What is this extra charge?,CUST5387,positive,True,
C1793,2025-04-05 17:42:31.483847,A118,Team_4,S11,Start>Agent,301,True,True,Where is my refund?,CUST2690,positive,True,
C1794,2025-04-15 19:03:11.609714,A100,Team_4,S11,Start>TechSupport,236,True,False,Where is my refund?,CUST4474,positive,True,no_match
C1795,2025-04-11 01:12:12.265068,A126,Team_1,S10,Start>Billing,295,True,False,I need help with my bill,CUST1266,positive,False,ambiguous_query
C1796,2025-04-30 22:12:07.218070,A113,Team_4,S10,Start>Billing>Agent,90,False,True,How do I change my plan?,CUST2993,positive,True,
C1797,2025-04-11 18:10:00.260118,A106,Team_3,S13,Start>TechSupport>Agent,355,True,True,I want to update my account details,CUST5740,negative,True,
C1798,2025-04-08 08:21:06.819139,A118,Team_5,S10,Start>Sales,342,False,False,My service is down,CUST3265,positive,False,ambiguous_query
C1799,2025-04-22 12:12:05.122105,A127,Team_5,S12,Start>TechSupport>Agent,95,True,True,I want to update my account details,CUST1276,neutral,False,
C1800,2025-04-09 00:25:28.676827,A100,Team_3,S12,Start>Account,820,False,False,Can I cancel my service?,CUST2221,positive,True,ambiguous_query
C1801,2025-04-23 06:31:03.715760,A113,Team_4,S13,Start>Account>Agent,154,True,True,I need help with my bill,CUST7438,negative,False,
C1802,2025-04-30 05:11:21.368385,A122,Team_1,S11,Start>Account>Agent,61,False,True,My service is down,CUST6307,positive,False,
C1803,2025-04-03 10:48:35.548283,A101,Team_5,S14,Start>Billing>Agent,436,True,True,How do I change my plan?,CUST7876,neutral,False,
C1804,2025-04-27 07:30:30.073919,A112,Team_5,S14,Start>Sales>Agent,223,False,True,Where is my refund?,CUST8522,neutral,True,
C1805,2025-04-02 00:28:16.560241,A117,Team_5,S14,Start>TechSupport>Agent,543,False,True,Where is my refund?,CUST2190,positive,False,
C1806,2025-04-08 14:30:21.171924,A105,Team_3,S13,Start>TechSupport>Agent,643,False,True,How do I change my plan?,CUST1382,neutral,True,
C1807,2025-04-21 07:50:02.491164,A100,Team_1,S11,Start>Sales>Agent,778,False,True,Can I cancel my service?,CUST9552,neutral,True,
C1808,2025-04-14 15:32:35.448673,A100,Team_3,S10,Start>Agent,65,False,True,What is this extra charge?,CUST2193,neutral,False,
C1809,2025-04-21 23:22:34.935547,A116,Team_3,S10,Start>Sales,558,False,False,I can't log in,CUST2478,neutral,True,ambiguous_query
C1810,2025-04-28 13:50:17.783932,A109,Team_4,S14,Start>Billing,862,True,False,My internet isn’t working,CUST9877,neutral,True,complex_request
C1811,2025-04-09 16:10:41.357033,A102,Team_5,S14,Start>Sales>Agent,201,False,True,I can't log in,CUST3900,positive,False,
C1812,2025-04-14 00:36:07.375200,A116,Team_5,S10,Start>Sales,114,False,False,I want to talk to a human,CUST5364,negative,True,
C1813,2025-04-09 04:45:31.025536,A111,Team_3,S12,Start>Sales,106,False,False,How do I change my plan?,CUST9286,positive,True,no_input
C1814,2025-04-10 10:55:53.295770,A127,Team_3,S13,Start>Billing>Agent,787,True,True,I need help with my bill,CUST2038,neutral,True,
C1815,2025-04-22 17:46:01.337997,A113,Team_3,S10,Start>Sales,235,True,False,What is this extra charge?,CUST5562,negative,False,no_input
C1816,2025-04-11 08:52:54.463526,A116,Team_2,S14,Start>Account,798,False,False,I need help with my bill,CUST1957,positive,True,no_input
C1817,2025-04-28 06:43:57.205191,A122,Team_3,S13,Start>TechSupport,152,True,False,How do I change my plan?,CUST2187,positive,False,no_match
C1818,2025-04-02 10:49:36.733861,A115,Team_1,S10,Start>Account,635,True,False,My internet isn’t working,CUST2903,neutral,True,
C1819,2025-04-19 17:19:16.143766,A105,Team_4,S10,Start>TechSupport>Agent,382,True,True,How do I change my plan?,CUST2324,neutral,True,
C1820,2025-04-20 12:54:38.202933,A107,Team_4,S10,Start>Billing,264,True,False,I need help with my bill,CUST8575,positive,False,
C1821,2025-04-21 21:16:13.734315,A110,Team_1,S10,Start>Sales,322,True,False,My service is down,CUST6116,neutral,False,complex_request
C1822,2025-04-16 06:37:15.048856,A107,Team_2,S14,Start>Agent,539,False,True,Where is my refund?,CUST4495,negative,False,
C1823,2025-04-18 00:29:36.997140,A104,Team_5,S12,Start>Account>Agent,543,True,True,How do I change my plan?,CUST2443,negative,True,
C1824,2025-04-03 23:35:34.626892,A106,Team_3,S14,Start>TechSupport>Agent,278,True,True,I need help with my bill,CUST5224,positive,True,
C1825,2025-04-08 23:52:57.784971,A124,Team_5,S14,Start>Sales>Agent,287,True,True,My internet isn’t working,CUST8672,negative,True,
C1826,2025-04-17 17:19:12.012046,A114,Team_3,S14,Start>TechSupport,405,True,False,How do I change my plan?,CUST9682,positive,False,
C1827,2025-04-19 04:29:43.972852,A113,Team_1,S13,Start>Sales,258,True,False,I can't log in,CUST5908,negative,True,
C1828,2025-04-06 08:52:53.653550,A109,Team_2,S12,Start>TechSupport,451,False,False,How do I change my plan?,CUST3259,neutral,False,complex_request
C1829,2025-04-06 04:26:38.922995,A101,Team_4,S13,Start>Account>Agent,781,True,True,How do I change my plan?,CUST6899,neutral,False,
C1830,2025-04-26 22:06:58.503777,A102,Team_3,S13,Start>Billing,270,True,False,I need help with my bill,CUST1557,neutral,False,complex_request
C1831,2025-04-04 02:29:49.779837,A103,Team_1,S13,Start>Account>Agent,808,True,True,Where is my refund?,CUST2666,negative,True,
C1832,2025-04-14 02:29:45.800268,A103,Team_4,S14,Start>Sales>Agent,157,True,True,What is this extra charge?,CUST6382,negative,False,
C1833,2025-04-03 16:40:38.697241,A101,Team_2,S11,Start>Billing>Agent,475,False,True,I want to update my account details,CUST6163,negative,False,
C1834,2025-04-25 12:42:36.924785,A121,Team_2,S10,Start>TechSupport>Agent,742,True,True,What is this extra charge?,CUST8171,negative,False,
C1835,2025-04-21 00:58:18.458893,A100,Team_2,S13,Start>Billing>Agent,140,False,True,My internet isn’t working,CUST6525,positive,True,
C1836,2025-04-05 22:08:14.787102,A125,Team_5,S12,Start>Sales,708,False,False,I need help with my bill,CUST8177,positive,False,no_match
C1837,2025-04-14 05:19:25.051573,A124,Team_4,S11,Start>Billing,534,True,False,I want to talk to a human,CUST6999,neutral,True,no_match
C1838,2025-04-29 09:34:09.136089,A101,Team_1,S13,Start>Account>Agent,753,True,True,I can't log in,CUST1199,positive,True,
C1839,2025-04-07 11:39:57.764083,A108,Team_3,S11,Start>Billing>Agent,279,False,True,I need help with my bill,CUST9298,neutral,False,
C1840,2025-04-06 19:40:41.769432,A102,Team_5,S12,Start>TechSupport>Agent,286,False,True,Where is my refund?,CUST3855,negative,False,
C1841,2025-04-28 05:54:28.493219,A124,Team_2,S12,Start>Account,210,True,False,I want to talk to a human,CUST7355,positive,True,ambiguous_query
C1842,2025-04-11 22:12:27.058777,A115,Team_5,S14,Start>Billing>Agent,719,True,True,How do I change my plan?,CUST8020,negative,True,
C1843,2025-04-16 20:49:48.654722,A117,Team_4,S13,Start>Sales,329,True,False,I want to update my account details,CUST8847,neutral,True,no_input
C1844,2025-04-06 05:29:46.085458,A121,Team_2,S14,Start>Account>Agent,374,False,True,I want to update my account details,CUST1336,positive,False,
